,0,1,2,3,4
351,0.961090426974939,0.9523557184440549,0.9523557184440549,0.9523557184440549,0.9523557184440549
369,0.9588019114962487,0.9525204478111455,0.9525204478111455,0.9525204478111455,0.9525204478111455
386,0.9580451410831252,0.9516510164695077,0.9516510164695077,0.9516510164695077,0.9516510164695077
404,0.9633416606110292,0.9470569977091716,0.9470569977091716,0.9470569977091716,0.9470569977091716
421,0.9610208421761954,0.9581779465131868,0.9581779465131868,0.9581779465131868,0.9581779465131868
439,0.9575893116794918,0.952824778740928,0.952824778740928,0.952824778740928,0.952824778740928
457,0.9623957804654114,0.9517820225651236,0.9517820225651236,0.9517820225651236,0.9517820225651236
474,0.960336817099112,0.9498905499092013,0.9498905499092013,0.9498905499092013,0.9498905499092013
492,0.955559372694881,0.9462993882060415,0.9462993882060415,0.9462993882060415,0.9462993882060415
509,0.9575138399736102,0.9437789252828179,0.9437789252828179,0.9437789252828179,0.9437789252828179
527,0.9558899694578137,0.9480560091938828,0.9480560091938828,0.9480560091938828,0.9480560091938828
545,0.9561144428701713,0.9493265928552621,0.9493265928552621,0.9493265928552621,0.9493265928552621
562,0.9539297343928459,0.9510510936537437,0.9510510936537437,0.9510510936537437,0.9510510936537437
580,0.9466675941651833,0.9407820048626051,0.9407820048626051,0.9407820048626051,0.9407820048626051
597,0.9479135467814509,0.9433511428377824,0.9433511428377824,0.9433511428377824,0.9433511428377824
615,0.9487523370520596,0.9422892675742891,0.9422892675742891,0.9422892675742891,0.9422892675742891
632,0.9375507165317408,0.9401673771710205,0.9401673771710205,0.9401673771710205,0.9401673771710205
650,0.9410738238570152,0.9394388597513598,0.9394388597513598,0.9394388597513598,0.9394388597513598
668,0.9436176499974904,0.9394415195672553,0.9394415195672553,0.9394415195672553,0.9394415195672553
685,0.9443221281512421,0.9428417407877822,0.9428417407877822,0.9428417407877822,0.9428417407877822
703,0.9412315039939055,0.9337406975407169,0.9337406975407169,0.9337406975407169,0.9337406975407169
1036,0.9374112168307763,0.9411487073696928,0.9411487073696928,0.9411487073696928,0.9411487073696928
1369,0.9368187542515867,0.9421064708668825,0.9421064708668825,0.9421064708668825,0.9421064708668825
1702,0.9367511817040256,0.9399325379486939,0.9392045359297081,0.9392045359297081,0.9392045359297081
2035,0.940710489984758,0.942915124176132,0.9367585724648059,0.9367585724648059,0.9367585724648059
2369,0.9401577828083871,0.9414174632837675,0.9355891158059634,0.9355891158059634,0.9355891158059634
2702,0.9390677408327681,0.9411271494397064,0.9343901402110355,0.9343901402110355,0.9343901402110355
3035,0.941077403832309,0.94101241279941,0.9341525256844501,0.9341525256844501,0.9341525256844501
3368,0.9414852496941281,0.9391106182387233,0.9349183662292935,0.9344951313612738,0.9344951313612738
3701,0.9404372065921572,0.9387786193878369,0.9365745759817882,0.9361446114021708,0.9361446114021708
4034,0.9402259694422169,0.9397856879684047,0.9375809332415085,0.9384275888169401,0.9386679734323247
4367,0.9401239176661873,0.9388101713422716,0.9361404072584188,0.9380372622534736,0.9380372622534736
4701,0.937829212820363,0.9374828582474302,0.9347079045384253,0.9379746929725404,0.9379746929725404
5034,0.9373622869275543,0.9372627917695179,0.9348617810040194,0.9385515972449457,0.9385515972449457
5367,0.936046573118378,0.9380226520263322,0.9349392202111644,0.9382021148461045,0.9374899892377392
5700,0.9382706335069975,0.9382082258983656,0.9360989403105272,0.9383845671270097,0.9385015135079444
6033,0.9379973659633517,0.9375968247031315,0.9352706440269134,0.9379426105147611,0.9366094682073881
6366,0.9363965236355808,0.9364734022126225,0.9343146576657587,0.9365046689533594,0.9365990231114237
6699,0.9354806605966385,0.9352814485182254,0.9330703724856586,0.9357250479147355,0.9355224499578187
7033,0.9355064822220129,0.9349235673768116,0.9326450544467684,0.9354610056376575,0.9356222762454903
