mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.01337127685546875,0.0007433564690932706,0.00564122200012207,0.0004693005535982851,1,{'SVM__max_iter': 1},0.5880266433860383,0.5645714100947394,0.5955766805703754,0.5747243508908075,0.6866214911612138,0.6018366727514453,0.04363743984870849,6,0.6026924460378883,0.5649812423120558,0.5822228753102817,0.558814483471522,0.6905099104342485,0.5998441915131992,0.04782835580493668
0.02588481903076172,0.0009959878016746848,0.016967964172363282,0.0002412429129558283,4,{'SVM__max_iter': 4},0.7594949396967052,0.7782067449154462,0.7482491027257736,0.7843146764962656,0.7261930167352613,0.7593180455686442,0.02097054969279226,5,0.7639014385566553,0.7944883068151802,0.7563777157790628,0.7880245633858642,0.7405527532576712,0.7686689555588867,0.020027995801787993
0.07655863761901856,0.0020391389068184526,0.04230422973632812,0.0006842396463556399,16,{'SVM__max_iter': 16},0.9680829049050993,0.968128172793999,0.9701328935881268,0.9796488505189643,0.9593043988378162,0.9690672100013176,0.006481634586578143,4,0.9678094698166719,0.9807593077261654,0.9688423480673072,0.9843728728285737,0.9505270475636174,0.9704622092004671,0.011887879932424024
0.15880298614501953,0.001820255061448778,0.06936635971069335,0.0013582703279197232,64,{'SVM__max_iter': 64},0.9943091796811847,0.9893458790053999,0.9954473437449477,0.9919875836647591,0.9925889421633431,0.9927359025522364,0.0020937192524970063,3,0.9944613361208672,0.9937998531941513,0.9944842214896967,0.9960228702952607,0.994889578685291,0.9947315719570534,0.0007341290129711453
0.19323606491088868,0.0009112529812906027,0.07287054061889649,0.0011073667606621928,256,{'SVM__max_iter': 256},0.9937627315937531,0.9942639117922851,0.9954473437449477,0.9925340317521908,0.9936878432622442,0.993939372509167,0.0009436147923257823,1,0.9958406744194942,0.995863186020822,0.9955668897245258,0.9965469936651152,0.9961190868820124,0.9959873661423938,0.00032993117451279625
0.1953042984008789,0.003296036362107674,0.07363777160644532,0.003461773333856227,1024,{'SVM__max_iter': 1024},0.9937627315937531,0.9942639117922851,0.9954473437449477,0.9925340317521908,0.9936878432622442,0.993939372509167,0.0009436147923257823,1,0.9958406744194942,0.995863186020822,0.9955668897245258,0.9965469936651152,0.9961190868820124,0.9959873661423938,0.00032993117451279625
