,0,1,2,3,4
959,0.7911889531307664,0.8147480825178525,0.8147480825178525,0.8147480825178525,0.8147480825178525
1007,0.7818353726362623,0.8050263164162043,0.8050263164162043,0.8050263164162043,0.8050263164162043
1055,0.784823919107392,0.7971556886227545,0.7971556886227545,0.7971556886227545,0.7971556886227545
1103,0.786668923939317,0.7975048558195129,0.7975048558195129,0.7975048558195129,0.7975048558195129
1151,0.7865150544522741,0.7975092963841839,0.7975092963841839,0.7975092963841839,0.7975092963841839
1199,0.7875803219239089,0.794874373543856,0.794874373543856,0.794874373543856,0.794874373543856
1247,0.7847934297526828,0.8069280033293258,0.8069280033293258,0.8069280033293258,0.8069280033293258
1295,0.7814798683701123,0.80024064171123,0.80024064171123,0.80024064171123,0.80024064171123
1343,0.7915888178241435,0.7982754771737918,0.7982754771737918,0.7982754771737918,0.7982754771737918
1391,0.7868222374742622,0.7985622608910281,0.7985622608910281,0.7985622608910281,0.7985622608910281
1439,0.7840035009173075,0.7939388198008889,0.7939388198008889,0.7939388198008889,0.7939388198008889
1487,0.7861066927046423,0.7997442694944302,0.7997442694944302,0.7997442694944302,0.7997442694944302
1535,0.7850169768705719,0.7879130895706494,0.7879130895706494,0.7879130895706494,0.7879130895706494
1583,0.790876224266601,0.7875457875457874,0.7875457875457874,0.7875457875457874,0.7875457875457874
1631,0.7915079010528897,0.7788789095428039,0.7788789095428039,0.7788789095428039,0.7788789095428039
1679,0.790256155712102,0.7819924560343562,0.7819924560343562,0.7819924560343562,0.7819924560343562
1727,0.7906090036785456,0.7770228315785415,0.7770228315785415,0.7770228315785415,0.7770228315785415
1775,0.7859390909932427,0.771622619574238,0.771622619574238,0.771622619574238,0.771622619574238
1823,0.78600898193129,0.7751096628215273,0.7751096628215273,0.7751096628215273,0.7751096628215273
1871,0.7831715290833192,0.7738423474116245,0.7738423474116245,0.7738423474116245,0.7738423474116245
1919,0.7834241638465258,0.773337846393,0.773337846393,0.773337846393,0.773337846393
2829,0.7741982222864575,0.7704236512415433,0.7704236512415433,0.7704236512415433,0.7704236512415433
3738,0.7727881069313862,0.7578721072025907,0.7578721072025907,0.7578721072025907,0.7578721072025907
4648,0.7642080574907859,0.7542640286542724,0.7542640286542724,0.7542640286542724,0.7542640286542724
5557,0.7588399793291226,0.7509588398139324,0.747628375449903,0.747628375449903,0.747628375449903
6467,0.7557392937558651,0.7536994270442138,0.7516786613444371,0.7516786613444371,0.7516786613444371
7376,0.7489697598827756,0.7468709972707415,0.7468012544300899,0.7468012544300899,0.7468012544300899
8285,0.7449974606229324,0.7450938265126348,0.7498001311420227,0.7498001311420227,0.7498001311420227
9195,0.7437066532112817,0.7406058906095677,0.7492110160841735,0.7492110160841735,0.7492110160841735
10104,0.7411172735600854,0.7375216049243432,0.743843555527476,0.744890724582428,0.744890724582428
11014,0.740336888366685,0.7359321283705632,0.7403102151190266,0.7481995103374494,0.7481995103374494
11923,0.7365585600311627,0.7353402409029122,0.7403792942064324,0.7438935717714334,0.7438935717714334
12833,0.7371220769658271,0.7380267205583657,0.7417564197419724,0.741140470027243,0.741140470027243
13742,0.7373244866366351,0.7378330762996815,0.7420138852025089,0.7399760997918884,0.7399760997918884
14651,0.7349482332123166,0.7355632052706743,0.7386362800157171,0.7373284617125211,0.7359074517372128
15561,0.7351082790873542,0.7355206711997326,0.7383602236081676,0.7371703478886461,0.7363138725388957
16470,0.735214770577162,0.7353096714187574,0.7376148503925227,0.7362300916263873,0.7348191602214911
17380,0.7344858965632358,0.7359964613459298,0.7380401236644779,0.736232248571107,0.7358768768984754
18289,0.7320313759261019,0.733391678643037,0.7357624113198903,0.7328403414360598,0.7351086799158015
19199,0.7304087781473669,0.7313740442219435,0.7317908556104125,0.7314655937537127,0.7346942227741443
