,0,1,2,3,4
0.1,0.7094569430119243,0.7084368396377562,0.7102689675589903,0.7114190982620672,0.7129333005501357
0.6,0.7216743292057857,0.7207316304847252,0.722720501004395,0.722280231295639,0.7240628766116255
1.1,0.7265117853624811,0.7272081830029201,0.7284035933264312,0.7278107617666664,0.7296082653456664
1.6,0.7304087781473669,0.7313795926396233,0.731796171446295,0.7314374066289899,0.7346467298728735
2.1,0.7341852849139222,0.7346920594505117,0.7358296479113088,0.7347603213717714,0.7380239864570005
