mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.09249505996704102,0.0044565334239256285,0.007771921157836914,0.00025783786689242977,1,{'MLP__max_iter': 1},0.6468499689484636,0.6572489593818864,0.6462329170860879,0.6385661990308724,0.6472925740629517,0.6472381052601727,0.005942780638313241,11,0.6479098156089913,0.6493348257630599,0.6530074509737291,0.6450812105069946,0.6538893350451629,0.6498445275795875,0.0032575035753096993
0.1637026309967041,0.006179169082638175,0.0076617240905761715,0.00019223715906221581,2,{'MLP__max_iter': 2},0.6468499689484636,0.6629092568913555,0.6451363761399944,0.6523640243884006,0.6608313426716671,0.6536176112507377,0.007178789754806159,10,0.6479098156089913,0.6582224098108459,0.6523818741624628,0.6585804739002393,0.6652864159551782,0.6564761978875435,0.005920195404309211
0.30985345840454104,0.005304907865647315,0.007591629028320312,0.00011074624867131536,4,{'MLP__max_iter': 4},0.6670417782935406,0.6773970490881556,0.6531613026090269,0.6543810249294918,0.6672313388391075,0.6638424908535084,0.009044917238958766,9,0.6644365021203398,0.6690946915042221,0.6618852799441861,0.6626501756362699,0.6722402274773576,0.6660613753364751,0.003977322965038019
0.5345076560974121,0.0712857391826956,0.007524538040161133,5.4639255035955594e-05,8,{'MLP__max_iter': 8},0.6648269953445363,0.6773970490881556,0.6735769150547288,0.6731219752549022,0.6672313388391075,0.6712307545353071,0.004563179641241823,1,0.6686784178250396,0.6690946915042221,0.6812132374714456,0.6825472816945573,0.6722402274773576,0.6747547711945243,0.005961820343153862
0.5943974018096924,0.12930868888004998,0.007592058181762696,6.644988850374806e-05,16,{'MLP__max_iter': 16},0.6648269953445363,0.6773970490881556,0.6735769150547288,0.6731219752549022,0.6672313388391075,0.6712307545353071,0.004563179641241823,1,0.6686784178250396,0.6690946915042221,0.6812132374714456,0.6825472816945573,0.6722402274773576,0.6747547711945243,0.005961820343153862
0.5937477111816406,0.13136586374521067,0.007653188705444336,0.00010942372831576664,32,{'MLP__max_iter': 32},0.6648269953445363,0.6773970490881556,0.6735769150547288,0.6731219752549022,0.6672313388391075,0.6712307545353071,0.004563179641241823,1,0.6686784178250396,0.6690946915042221,0.6812132374714456,0.6825472816945573,0.6722402274773576,0.6747547711945243,0.005961820343153862
0.5973508358001709,0.1315324891005765,0.00769338607788086,0.00017778127670504894,64,{'MLP__max_iter': 64},0.6648269953445363,0.6773970490881556,0.6735769150547288,0.6731219752549022,0.6672313388391075,0.6712307545353071,0.004563179641241823,1,0.6686784178250396,0.6690946915042221,0.6812132374714456,0.6825472816945573,0.6722402274773576,0.6747547711945243,0.005961820343153862
0.593007230758667,0.1289230631504865,0.007569789886474609,5.41188117766767e-05,128,{'MLP__max_iter': 128},0.6648269953445363,0.6773970490881556,0.6735769150547288,0.6731219752549022,0.6672313388391075,0.6712307545353071,0.004563179641241823,1,0.6686784178250396,0.6690946915042221,0.6812132374714456,0.6825472816945573,0.6722402274773576,0.6747547711945243,0.005961820343153862
0.5948759555816651,0.12901675599629334,0.0076677799224853516,0.00020523782544060157,256,{'MLP__max_iter': 256},0.6648269953445363,0.6773970490881556,0.6735769150547288,0.6731219752549022,0.6672313388391075,0.6712307545353071,0.004563179641241823,1,0.6686784178250396,0.6690946915042221,0.6812132374714456,0.6825472816945573,0.6722402274773576,0.6747547711945243,0.005961820343153862
0.5958007335662842,0.13439937497736432,0.007577419281005859,0.00014166357693072792,512,{'MLP__max_iter': 512},0.6648269953445363,0.6773970490881556,0.6735769150547288,0.6731219752549022,0.6672313388391075,0.6712307545353071,0.004563179641241823,1,0.6686784178250396,0.6690946915042221,0.6812132374714456,0.6825472816945573,0.6722402274773576,0.6747547711945243,0.005961820343153862
0.5929541110992431,0.13152934603749675,0.007544374465942383,0.00010332100677910477,1024,{'MLP__max_iter': 1024},0.6648269953445363,0.6773970490881556,0.6735769150547288,0.6731219752549022,0.6672313388391075,0.6712307545353071,0.004563179641241823,1,0.6686784178250396,0.6690946915042221,0.6812132374714456,0.6825472816945573,0.6722402274773576,0.6747547711945243,0.005961820343153862
