,0,1,2,3,4
959,0.663485668593923,0.6780679714361281,0.6780679714361281,0.6780679714361281,0.6780679714361281
1007,0.6733926585094548,0.6797435042511134,0.6797435042511134,0.6797435042511134,0.6797435042511134
1055,0.6776114734596768,0.6717065868263473,0.6717065868263473,0.6717065868263473,0.6717065868263473
1103,0.6847906849881963,0.6852980726131779,0.6852980726131779,0.6852980726131779,0.6852980726131779
1151,0.6775239364925464,0.6883961123385066,0.6883961123385066,0.6883961123385066,0.6883961123385066
1199,0.6699265968952793,0.6923618444209785,0.6923618444209785,0.6923618444209785,0.6923618444209785
1247,0.6765455454559023,0.6943320540090632,0.6943320540090632,0.6943320540090632,0.6943320540090632
1295,0.6832171893147502,0.6886096256684492,0.6886096256684492,0.6886096256684492,0.6886096256684492
1343,0.6812225403485502,0.6870465453733677,0.6870465453733677,0.6870465453733677,0.6870465453733677
1391,0.6830488496314643,0.6864695174626683,0.6864695174626683,0.6864695174626683,0.6864695174626683
1439,0.6904816005475793,0.6880777268708304,0.6880777268708304,0.6880777268708304,0.6880777268708304
1487,0.6828432839346741,0.6942721722365038,0.6942721722365038,0.6942721722365038,0.6942721722365038
1535,0.6897682569914294,0.6910441735236275,0.6910441735236275,0.6910441735236275,0.6910441735236275
1583,0.686873354293118,0.6996117308617308,0.6996117308617308,0.6996117308617308,0.6996117308617308
1631,0.6872054624130619,0.6945375029329718,0.6945375029329718,0.6945375029329718,0.6945375029329718
1679,0.6850067704525816,0.6964013079472904,0.6964013079472904,0.6964013079472904,0.6964013079472904
1727,0.690337491971428,0.7023072621389178,0.7023072621389178,0.7023072621389178,0.7023072621389178
1775,0.6878320836804591,0.7032579250035645,0.7032579250035645,0.7032579250035645,0.7032579250035645
1823,0.6800912172788591,0.7017075820041923,0.7017075820041923,0.7017075820041923,0.7017075820041923
1871,0.6756529365150414,0.7008539653117967,0.7008539653117967,0.7008539653117967,0.7008539653117967
1919,0.6810663899893892,0.7007958968765867,0.7007958968765867,0.7007958968765867,0.7007958968765867
2829,0.6810283277930336,0.6890288269697847,0.6890288269697847,0.6890288269697847,0.6890288269697847
3738,0.6874431874196475,0.6839108655236523,0.6839108655236523,0.6839108655236523,0.6839108655236523
4648,0.6851813339803358,0.6896746546136789,0.6896746546136789,0.6896746546136789,0.6896746546136789
5557,0.6770325198769744,0.6843663810086681,0.6881366951212619,0.6881366951212619,0.6881366951212619
6467,0.6762769109548004,0.6880934302237736,0.6843048989867936,0.6843048989867936,0.6843048989867936
7376,0.6797160928117115,0.6840269846345959,0.6842647766654859,0.6842647766654859,0.6842647766654859
8285,0.6795288581766685,0.6829854880077353,0.683543771697334,0.683543771697334,0.683543771697334
9195,0.6779106083224203,0.6836172416877339,0.6835382769504629,0.6835382769504629,0.6835382769504629
10104,0.676579585095197,0.6826053846466267,0.6821999115495525,0.6823003585866578,0.6823003585866578
11014,0.6783370952632892,0.6841187483442545,0.6813382889269091,0.6847056748180667,0.6847056748180667
11923,0.6773251750171082,0.6812302817310886,0.6804096927172469,0.6794328261432967,0.6794328261432967
12833,0.6784121354433856,0.6821718181204391,0.6824120309678001,0.6807945312079027,0.6807945312079027
13742,0.6771108802090858,0.6809778018629822,0.6799697775816496,0.6807355980084422,0.6807355980084422
14651,0.6744036030385462,0.6800530458884432,0.6790961957357464,0.6810555492249808,0.6801963294921041
15561,0.6740679324903648,0.6797285283699073,0.6800558803940201,0.6819751092676737,0.680408190486025
16470,0.6745035817400572,0.6787731116255225,0.6788775561675724,0.6799102060032407,0.6789970924602505
17380,0.6762351470774727,0.6804243308729995,0.6809855175425773,0.6806901490542863,0.6798744698653355
18289,0.6737185456886192,0.6795210386780925,0.6783707444497943,0.6798093285666773,0.6790482214072718
19199,0.6724128387356297,0.6783684794718029,0.6780385799033793,0.6797531789348551,0.6776662022712775
