,train,test
0.1,0.021713199999885545,0.013044799999897804
0.2,0.04872039999991103,0.013096000000041385
0.3,0.05047039999990375,0.011438000000089233
0.4,0.10317880000002333,0.013436799999999494
0.5,0.0903361999999106,0.010093199999937496
0.6,0.11409640000001672,0.00840699999989738
0.7,0.12984040000001187,0.005874200000198471
0.8,0.15433460000003835,0.004682999999840831
0.9,0.1672549999999319,0.0029214000000138186
