mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,param_MLP__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0664182186126709,0.001333499750836963,0.002114725112915039,5.2172479103264604e-05,relu,10.0,"(4,)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (4,), 'MLP__learning_rate_init': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06627254486083985,0.00018017312056543052,0.0022010326385498045,0.00018848730515898848,relu,10.0,"(4,)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (4,), 'MLP__learning_rate_init': 0.002}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15338554382324218,0.01819529965364158,0.0020761013031005858,0.0001186233808507828,relu,10.0,"(4,)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (4,), 'MLP__learning_rate_init': 0.004}",0.767423249222644,0.7887378372293818,0.7688622365937926,0.8192622206069411,0.8491889190130707,0.7986898289529226,0.031430527109103906,2168,0.7992612781540759,0.7906022951598156,0.8036351882105794,0.7984818097091734,0.7930582780780602,0.797007769862341,0.004643325501670747
0.12136478424072265,0.012249982916962616,0.0020673274993896484,2.8947589597037048e-05,relu,10.0,"(4,)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (4,), 'MLP__learning_rate_init': 0.008}",0.7784869639549772,0.7965095924632559,0.7802986066096302,0.8192622206069411,0.8515148030223024,0.8052100959575129,0.02739245882918208,2155,0.8172828342399283,0.8068914709645841,0.8089191533652468,0.8012666189658234,0.796465435109973,0.8061651025291111,0.007068168854342263
0.09967546463012696,0.027903351512546564,0.0019876956939697266,4.786148313610779e-05,relu,10.0,"(4,)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (4,), 'MLP__learning_rate_init': 0.016}",0.772800303443437,0.8074279268992165,0.7630632490519694,0.7780067435955984,0.8461038649113976,0.7934785030169101,0.030184360400668023,2187,0.8153749264255908,0.8141072579791433,0.797383502618796,0.7849180361013421,0.79485709990069,0.8013281646051125,0.011724709797763145
0.07222161293029786,0.011365933767077303,0.00200037956237793,6.557982886416462e-05,relu,10.0,"(4,)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (4,), 'MLP__learning_rate_init': 0.032}",0.7889713530189489,0.7941155716130518,0.791524461122817,0.8568834111651353,0.8561331926486396,0.8175199743268985,0.031870719063200444,2138,0.8180568563144338,0.8062140759714362,0.8256494688884379,0.8201069169812069,0.8043501045471464,0.8148754845405322,0.008238584500750283
0.07547082901000976,0.022304713181274527,0.002079486846923828,0.00013644501771209575,relu,10.0,"(4,)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (4,), 'MLP__learning_rate_init': 0.064}",0.7557788068962619,0.7948503340820189,0.8023612883323745,0.863729344880718,0.8268088941429962,0.8086973729144554,0.03574770033793442,2149,0.7678260629178102,0.8023178226206874,0.8415692115059785,0.8358440015888521,0.7586808236925172,0.8012475844651691,0.033919959669611276
0.0866701602935791,0.03359983250917675,0.0019824028015136717,5.302364877269506e-05,relu,10.0,"(4,)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (4,), 'MLP__learning_rate_init': 0.128}",0.7814931680793739,0.7694074671080535,0.7746071044133469,0.8568834111651353,0.845917087173645,0.8056557395602886,0.037699901323292984,2153,0.8145676916843085,0.7628848494133477,0.8004051508716282,0.8240129874170989,0.7918611058587929,0.7987463570490352,0.02109465927954629
0.13877267837524415,0.04339078696557001,0.002337646484375,2.7135092926592975e-05,relu,10.0,"(16,)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16,), 'MLP__learning_rate_init': 1e-06}",0.46339760953428194,0.476320688120483,0.49484115794516004,0.44847596601374434,0.4202018474170385,0.46064893261224377,0.025321273470141507,2426,0.46154190701283027,0.45950247545838346,0.45222623072100515,0.46352833576424063,0.4661640738181416,0.4605926045549202,0.004727484642321486
0.16939520835876465,0.02234869872778863,0.002259635925292969,1.2106030573383237e-05,relu,10.0,"(16,)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16,), 'MLP__learning_rate_init': 0.001}",0.8820045720643447,0.8495640158674351,0.8344348484926046,0.8486276488395555,0.901486013565229,0.8632250891959707,0.02467723202459777,2041,0.8829419637845392,0.8539722094099176,0.8614605726100261,0.8658039419380037,0.8563697155976429,0.864109680668026,0.010268578917592624
0.11197457313537598,0.010363403139839897,0.002296113967895508,3.400373886478442e-05,relu,10.0,"(16,)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16,), 'MLP__learning_rate_init': 0.002}",0.8821927230431543,0.8493767499461582,0.8446904922591346,0.8486276488395555,0.901486013565229,0.8652759783606113,0.02258677095660906,2033,0.8816391552142931,0.8538784408757063,0.8679150237968513,0.8651921604306304,0.8552193019809305,0.8647688164596824,0.01004469688503808
0.09269728660583496,0.008852510234675247,0.0023009777069091797,9.450390394246773e-05,relu,10.0,"(16,)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16,), 'MLP__learning_rate_init': 0.004}",0.8800167152704875,0.8497513643816457,0.8318424245844733,0.859364101468767,0.8943764574644374,0.8630716495774613,0.022060459006151324,2043,0.877809667996171,0.855172258026376,0.8617944183166008,0.855172402255934,0.8543617610538615,0.8608621015297887,0.008889214216640575
0.07927045822143555,0.0015669518568746479,0.0022829055786132814,1.9873529359223334e-05,relu,10.0,"(16,)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16,), 'MLP__learning_rate_init': 0.008}",0.8449928319995671,0.8497513643816457,0.8292384429474977,0.8517021196206592,0.8897144232819069,0.8530784743509237,0.019942488712189725,2102,0.8585573218506527,0.8521435439913438,0.8550786182359686,0.8531603899310112,0.8481868889752485,0.8534253525968449,0.00341248107176426
0.07365231513977051,0.0022279823972291444,0.0023160457611083986,8.478338992855204e-05,relu,10.0,"(16,)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16,), 'MLP__learning_rate_init': 0.016}",0.8082911984978082,0.8338762659193487,0.8079810682610646,0.8614582405813186,0.886613869036121,0.8396393461066763,0.030661209893170997,2117,0.8385240315582305,0.8361785981764371,0.8428421897882371,0.8419261031233778,0.8584835869316331,0.8435909019155832,0.007819713726154148
0.07207837104797363,0.001063731690552493,0.0022212982177734373,7.379606177063525e-05,relu,10.0,"(16,)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16,), 'MLP__learning_rate_init': 0.032}",0.7921089306830318,0.7887378372293818,0.7774594796317518,0.8618340483383933,0.8753011281790308,0.8190823964790422,0.040910030621302516,2134,0.8249855042630979,0.8002208480323185,0.8072147901430475,0.8311441770889461,0.8325793330336088,0.8192289305122037,0.013107183207611764
0.10610017776489258,0.02767245553830229,0.002202558517456055,0.0001293041705467553,relu,10.0,"(16,)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16,), 'MLP__learning_rate_init': 0.064}",0.8206682345197341,0.7965095924632559,0.7630632490519694,0.7920752111329467,0.8292384429474977,0.800313524122217,0.0233264321112926,2165,0.8499059681827454,0.8122830808211564,0.7982550327604485,0.792966534942026,0.7651563925285084,0.8037134018469769,0.027709653521279673
0.09266896247863769,0.018981394805153547,0.0021706581115722655,2.1262125574287264e-05,relu,10.0,"(16,)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16,), 'MLP__learning_rate_init': 0.128}",0.805226121916764,0.8251382886998407,0.7688622365937926,0.7428669351383762,0.8659896787081734,0.8016187991995092,0.042971689730097316,2161,0.8336430149465442,0.83859520194684,0.7977515076529018,0.7772799081112908,0.829055522178137,0.8152650309671428,0.023756337588871676
0.11686234474182129,0.018972600310282497,0.002338218688964844,0.00010224620723501738,relu,10.0,"(8, 8)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8, 8), 'MLP__learning_rate_init': 1e-06}",0.6690665980971938,0.6671073958016065,0.6655742061207155,0.6670223537543711,0.6679681100454133,0.6673479560767323,0.0011531770468306863,2255,0.6668322828249661,0.6674532954263803,0.6677280494892457,0.6674100835462835,0.6676206432852416,0.6674088709144235,0.00031021003604339554
0.11637353897094727,0.0012863053598428794,0.0023014068603515623,4.730488977427888e-05,relu,10.0,"(8, 8)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8, 8), 'MLP__learning_rate_init': 0.001}",0.7465410839368486,0.7572097895992811,0.7274439244494983,0.7625205622241396,0.7907913180739112,0.7568999100351756,0.020760053230822483,2223,0.761514634246099,0.7498854565414255,0.7637964179179991,0.7603799911736671,0.75506380512453,0.7581280610007441,0.005019970723798289
0.20842061042785645,0.031754896611728284,0.0023073673248291014,1.8755769998196344e-05,relu,10.0,"(8, 8)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8, 8), 'MLP__learning_rate_init': 0.002}",0.7895204333379474,0.7999936752449115,0.7970602531859577,0.7894710217021054,0.8501260209720458,0.8052317198953862,0.022823621791175128,2154,0.8258742301628251,0.8131387311319492,0.8223086470047661,0.7934254630069476,0.7850552625073272,0.8079604667627629,0.01605927976873435
0.17428784370422362,0.01479729196489142,0.0023426532745361326,3.3155581786667714e-05,relu,10.0,"(8, 8)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8, 8), 'MLP__learning_rate_init': 0.004}",0.7871018757579034,0.8129979690673361,0.7970602531859577,0.8425177287223529,0.8616461034826315,0.820259646174711,0.02792350992422062,2132,0.8254037081677257,0.8247555221094734,0.8355347593469151,0.8225965748992222,0.8174872611413355,0.8251555651329344,0.00588728458700056
0.12130193710327149,0.008793269999133414,0.002258920669555664,5.087845774595212e-05,relu,10.0,"(8, 8)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8, 8), 'MLP__learning_rate_init': 0.008}",0.78970362998567,0.8208003806082866,0.7942987113054016,0.8474136221107134,0.8591762886443143,0.8222738730919184,0.02771040977835735,2126,0.8219245325861373,0.8297995905057961,0.8292880979394911,0.8219837380105244,0.8022257426145912,0.821044340331308,0.010004106872171516
0.1115349292755127,0.0008969393212097751,0.002169895172119141,1.6403059626148845e-05,relu,10.0,"(8, 8)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8, 8), 'MLP__learning_rate_init': 0.016}",0.7863701635244559,0.8382803028376219,0.7942987113054016,0.8518895186491232,0.8753011281790308,0.8292226105713707,0.03398579823211847,2120,0.8234384831858186,0.8461303420488296,0.8252261393999317,0.8300780851637979,0.8353483761034185,0.8320442851803593,0.00817002934250731
0.10463018417358398,0.009732386726580717,0.0023058414459228515,8.500691984586833e-05,relu,10.0,"(8, 8)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8, 8), 'MLP__learning_rate_init': 0.032}",0.7731641173890843,0.8360841357923972,0.812997400450449,0.8217278826889755,0.8798944924779312,0.824767186675628,0.034578569143423374,2125,0.8094709750442648,0.8484891920159973,0.8476725229032614,0.812375701261635,0.8439722905635996,0.8323961363577517,0.01762238698469652
0.11101822853088379,0.023793798089351705,0.002206087112426758,7.440340634686272e-05,relu,10.0,"(8, 8)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8, 8), 'MLP__learning_rate_init': 0.064}",0.8111604707349367,0.8072435729847524,0.7939315290009705,0.8192622206069411,0.8566957332992253,0.8176570702086225,0.021164780819280832,2137,0.8314234553597075,0.8212308570116265,0.8366259562161665,0.7984358381171052,0.8087344246121219,0.8192901062633455,0.014126848780850887
0.1433135986328125,0.05494034225499281,0.0024175167083740233,0.00021937848956411716,relu,10.0,"(8, 8)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8, 8), 'MLP__learning_rate_init': 0.128}",0.8312809440905525,0.7933821663235695,0.8018089815020775,0.8753011281790308,0.8840701682486476,0.8371647971003652,0.0370278890348958,2119,0.8493038352368326,0.8052591986938945,0.8451254856540752,0.8491393723062779,0.8496269329970858,0.8396909649776332,0.01729441343643925
0.08805732727050782,0.0015272985232295446,0.002195310592651367,3.677289514769006e-05,relu,10.0,"(4, 4)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (4, 4), 'MLP__learning_rate_init': 1e-06}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08703141212463379,0.0007127392113364985,0.002195405960083008,4.0338112604848276e-05,relu,10.0,"(4, 4)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (4, 4), 'MLP__learning_rate_init': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08756146430969239,0.0012004031779683465,0.0022668361663818358,0.00011953532456664532,relu,10.0,"(4, 4)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (4, 4), 'MLP__learning_rate_init': 0.002}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08813672065734864,0.0012332938180538795,0.002197408676147461,4.411519472102825e-05,relu,10.0,"(4, 4)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (4, 4), 'MLP__learning_rate_init': 0.004}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08709521293640136,0.0015522541715669047,0.0022549152374267576,6.27651388774765e-05,relu,10.0,"(4, 4)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (4, 4), 'MLP__learning_rate_init': 0.008}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12119913101196289,0.007907984479287743,0.002150106430053711,6.482923404278973e-05,relu,10.0,"(4, 4)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (4, 4), 'MLP__learning_rate_init': 0.016}",0.8104221857312656,0.823068076130293,0.7970602531859577,0.8421435382366025,0.8566957332992253,0.8258756021396638,0.021406682361604208,2123,0.8342426014941609,0.8358057980708271,0.8312836618360934,0.8149803898618676,0.803450799132489,0.8239526500790875,0.012656629065134676
0.09828557968139648,0.01467000115125526,0.0020870685577392576,6.204683084639897e-05,relu,10.0,"(4, 4)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (4, 4), 'MLP__learning_rate_init': 0.032}",0.778669317237526,0.8335040067065292,0.791524461122817,0.8399592079544482,0.8665537894666177,0.8220368985126517,0.03239281871187963,2128,0.8154212380779139,0.8469016256502201,0.8249879911702679,0.8129999785148004,0.8149144568896352,0.8230450580605675,0.012633635548312254
0.09424142837524414,0.010961525477343498,0.002079296112060547,7.545944638726074e-05,relu,10.0,"(4, 4)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (4, 4), 'MLP__learning_rate_init': 0.064}",0.7979818690668314,0.8355258798644236,0.7483239279048471,0.7488632456297184,0.8320288344014795,0.7925485127482245,0.038206344772614524,2188,0.8355869329952686,0.8448192594976591,0.7796385397754144,0.7787922477106297,0.7594138524466352,0.7996501664851214,0.034018163081964786
0.1181365966796875,0.029761320132104252,0.002094936370849609,1.4148008391278783e-05,relu,10.0,"(4, 4)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (4, 4), 'MLP__learning_rate_init': 0.128}",0.7588912328119419,0.796876897596249,0.8103106940251678,0.8375762563286038,0.863729344880718,0.813468100990237,0.03569904508569843,2142,0.7748803514356971,0.8096858103543398,0.8481154454090258,0.8126299778239156,0.8160634596197137,0.8122750089285384,0.023255449283690693
0.8824145793914795,0.3862696702603157,0.002874612808227539,8.607498476453588e-05,relu,10.0,"(16, 16)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16, 16), 'MLP__learning_rate_init': 1e-06}",0.5734442921035652,0.5646290362675354,0.5716757156177525,0.5491434489315642,0.5845873008041862,0.5686963379699689,0.011684856259200084,2402,0.5670189232947803,0.5689269359866764,0.5724454884665536,0.5760752464042073,0.5851666658342259,0.5739266519972887,0.006416573702514337
0.28197293281555175,0.06991709374510974,0.002570486068725586,5.3851912208330035e-05,relu,10.0,"(16, 16)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16, 16), 'MLP__learning_rate_init': 0.001}",0.7898869116693192,0.8081661853619411,0.763244316360151,0.7891040477041654,0.8641052474211388,0.8028998914996548,0.033778660181517525,2159,0.8280717959465589,0.8275625289647959,0.7930078832061332,0.7963738971246102,0.8194320819335005,0.8128896374351198,0.015209530513125721
0.18940176963806152,0.04105671754287463,0.0026239871978759764,0.00013585369305415382,relu,10.0,"(16, 16)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16, 16), 'MLP__learning_rate_init': 0.002}",0.7898869116693192,0.8131828828093695,0.7603240211596012,0.802914356573701,0.8704783399676701,0.8073552689674897,0.036205353548461425,2150,0.8241814773121102,0.8294741496264267,0.793701074914174,0.7997199080984136,0.830867273293117,0.8155887766488483,0.015690525953076642
0.15173649787902832,0.01687646056969651,0.002579498291015625,9.662259949882863e-05,relu,10.0,"(16, 16)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16, 16), 'MLP__learning_rate_init': 0.004}",0.7924756832885855,0.8206150744069447,0.7859374833363542,0.8348080833257926,0.8704783399676701,0.8208589503006323,0.030598764767008364,2130,0.8304488681766374,0.8298461207535356,0.8230144160227847,0.8091039665280557,0.8269118298294349,0.8238650402620896,0.007836018120184475
0.1350306510925293,0.023673547443298932,0.002523517608642578,1.5399404161858775e-05,relu,10.0,"(16, 16)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16, 16), 'MLP__learning_rate_init': 0.008}",0.7979818690668314,0.8177797732629953,0.7831245774329831,0.8110503628203034,0.8561331926486396,0.8132121462494697,0.024513325188353738,2144,0.8282601262502611,0.8347501427094854,0.8125608008974552,0.7954540660657103,0.8132534257099256,0.8168557123265675,0.013709299700562765
0.1210820198059082,0.02894332576248817,0.002516031265258789,2.6846821297641576e-05,relu,10.0,"(16, 16)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16, 16), 'MLP__learning_rate_init': 0.016}",0.7672418055519328,0.8486285110990094,0.7998091738863417,0.8297974158557977,0.8597399735566325,0.8210377873598431,0.03370933666271309,2129,0.8022775039587637,0.8524579100270523,0.8397011210897796,0.8108011890718845,0.800220936533952,0.8210917321362864,0.02109790056023672
0.13981204032897948,0.03272226868682816,0.0025223255157470702,5.5737878677534757e-05,relu,10.0,"(16, 16)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16, 16), 'MLP__learning_rate_init': 0.032}",0.7813105765420958,0.8014420468665261,0.7941150777088222,0.8474136221107134,0.8610827604277136,0.8170667296205273,0.0313295587372482,2139,0.8186127619400061,0.8128835344655401,0.8287766034042997,0.8216590856696948,0.819862506687775,0.8203588984334631,0.005132732365849571
0.178857421875,0.033471265690725234,0.002508687973022461,4.894667814050021e-05,relu,10.0,"(16, 16)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16, 16), 'MLP__learning_rate_init': 0.064}",0.8206682345197341,0.8484416573242889,0.8410229584127938,0.857259013694642,0.8566957332992253,0.8448143992914565,0.013467187280781046,2112,0.8448847188475379,0.8548575309654568,0.8714003089344762,0.8282177067031704,0.8087805988901579,0.8416281728681598,0.021590761044188386
0.17387962341308594,0.01900390100385347,0.002504444122314453,3.242022816891348e-05,relu,10.0,"(16, 16)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16, 16), 'MLP__learning_rate_init': 0.128}",0.7924756832885855,0.8656150229147141,0.7966926378272939,0.8599280329278571,0.8800829071781234,0.8389542255812616,0.036848062242824955,2118,0.8309598031620404,0.876112230523943,0.8306347471301992,0.8326258591984509,0.8383744785840069,0.8417414237197282,0.017409099937535737
1.4013680458068847,1.7362619911945152,0.0026388168334960938,6.154562156598868e-05,relu,10.0,"(8, 8, 8)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8, 8, 8), 'MLP__learning_rate_init': 1e-06}",0.7591675258433156,0.7164713849673703,0.7046144431438964,0.7255609603012642,0.7206487210933039,0.7252967227714255,0.018303146764829473,2247,0.7596809121135761,0.7129779751032699,0.7157201737674566,0.7227169000789185,0.7155285615801185,0.7253249045286678,0.01748029060845899
