,0,1,2,3,4
0.1,0.9305489971523044,0.9313787207983449,0.9285763036525124,0.9293862762245638,0.9313916642416011
0.6,0.9343899531433165,0.9340687262155408,0.9315281516005705,0.9343442896752103,0.9342718336728424
1.1,0.9349596603670794,0.9346386203230548,0.9325196047836991,0.9347662547886413,0.9342944676172922
1.6,0.9349596603670794,0.9349235673768116,0.9326564036893078,0.9350396657161079,0.9350001616710317
2.1,0.9355064822220129,0.9349235673768116,0.9326450544467684,0.9354610056376575,0.9355579267306883
