,train,test
0.1,0.393793800000276,0.032039399999848686
0.2,0.9579379999999219,0.03341839999993681
0.3,1.4310536000000866,0.031512599999769006
0.4,0.8546792000001006,0.013624200000413112
0.5,1.6641606000001048,0.016473400000541004
0.6,2.002291800000239,0.012756400000216672
0.7,3.325631399999838,0.014768199999889476
0.8,2.6761388000002624,0.007759599999917555
0.9,3.6826287999996565,0.005192400000305497
