,0,1,2,3,4
351,0.993041978148361,0.9926829268292682,0.9926829268292682,0.9926829268292682,0.9926829268292682
369,0.9936190476190476,0.9930232558139535,0.9930232558139535,0.9930232558139535,0.9930232558139535
386,0.9940041928721175,0.9908008658008659,0.9908008658008659,0.9908008658008659,0.9908008658008659
404,0.994280303030303,0.9912560386473431,0.9912560386473431,0.9912560386473431,0.9912560386473431
421,0.9944504117436449,0.9913506012950971,0.9913506012950971,0.9913506012950971,0.9913506012950971
439,0.9945109078114005,0.9895390070921987,0.9895390070921987,0.9895390070921987,0.9895390070921987
457,0.9946666666666667,0.9917892156862745,0.9917892156862745,0.9917892156862745,0.9917892156862745
474,0.996437578814628,0.992156862745098,0.992156862745098,0.992156862745098,0.992156862745098
492,0.9965689149560117,0.9906244523628717,0.9906244523628717,0.9906244523628717,0.9906244523628717
509,0.996688560481664,0.9909313473720253,0.9909313473720253,0.9909313473720253,0.9909313473720253
527,0.9946431737588651,0.9888921472792441,0.9888921472792441,0.9888921472792441,0.9888921472792441
545,0.9969669117647058,0.9891249474676125,0.9891249474676125,0.9891249474676125,0.9891249474676125
562,0.9950534759358289,0.9893428485650566,0.9893428485650566,0.9893428485650566,0.9893428485650566
580,0.9956722689075628,0.9865751475731537,0.9865751475731537,0.9865751475731537,0.9865751475731537
597,0.9957729468599033,0.9886263043509549,0.9886263043509549,0.9886263043509549,0.9886263043509549
615,0.9958840579710144,0.9890691578174045,0.9890691578174045,0.9890691578174045,0.9890691578174045
632,0.9973684210526313,0.9879899038956833,0.9879899038956833,0.9879899038956833,0.9879899038956833
650,0.9973684210526316,0.9881060606060605,0.9881060606060605,0.9881060606060605,0.9881060606060605
668,0.9973684210526316,0.9897971831742323,0.9897971831742323,0.9897971831742323,0.9897971831742323
685,0.9974683544303797,0.9900999600450401,0.9900999600450401,0.9900999600450401,0.9900999600450401
703,0.9975609756097561,0.9903633924760686,0.9903633924760686,0.9903633924760686,0.9903633924760686
1036,0.9944931968266633,0.9955942028985505,0.9955942028985505,0.9955942028985505,0.9955942028985505
1369,0.9950297948636819,0.9959160675539201,0.9959160675539201,0.9959160675539201,0.9959160675539201
1702,0.9949016083889272,0.9959387797134296,0.9960707225467501,0.9960707225467501,0.9960707225467501
2035,0.996197281924223,0.9967036957178942,0.9971251899144711,0.9971251899144711,0.9971251899144711
2369,0.9966834062640113,0.9971118389939821,0.9979600880223998,0.9979600880223998,0.9979600880223998
2702,0.9962784747193026,0.9974013881859464,0.9978246768586934,0.9978246768586934,0.9978246768586934
3035,0.9970296875762072,0.9973714469123462,0.9970783688764011,0.9970783688764011,0.9970783688764011
3368,0.9973400365200199,0.9976075911514912,0.9973273061619485,0.997349928557889,0.997349928557889
3701,0.9978502802389032,0.9970352572679482,0.9972919196220492,0.997336133951687,0.997336133951687
4034,0.9977535719602727,0.9972627530332496,0.9967443486418802,0.9980192667169208,0.9980192667169208
4367,0.9976980301658832,0.9974848534804905,0.9972078717785205,0.9979404248076228,0.9979404248076228
4701,0.9974462690168038,0.9974544956144025,0.9974217134599531,0.9982677591798702,0.9982677591798702
5034,0.99739785768395,0.9971910243769032,0.9973681310785592,0.9981993919850011,0.9981993919850011
5367,0.9969848277481391,0.996996078562602,0.9975440738116543,0.9981009475092851,0.9979320113108296
5700,0.9971613155428404,0.9971590342235734,0.9971590616484625,0.9982128883154456,0.9980502477511455
6033,0.996645361309717,0.9964717328509022,0.9967995813824578,0.9974534170452186,0.9979814854160752
6366,0.9968253620383171,0.9968103186899053,0.9969751554463732,0.9975971588958393,0.9979348254599294
6699,0.9968348704081785,0.9971263203930908,0.9969582700833851,0.9978606726764487,0.9975771390217657
7033,0.9968550129714523,0.9972765720470671,0.99698008886702,0.997549982974534,0.99769878608151
