mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.03160924911499023,0.002114894805364711,3.7095425605773924,0.1149905693211565,manhattan,34,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.6254799388942026,0.6111632553738818,0.6186108163826692,0.6189584448011414,0.6141154679580376,0.6176660582016088,0.004868732731910345,41,0.6237094956903454,0.6299650686348817,0.6278793638165301,0.6227821351418811,0.6276817943555218,0.626403571527832,0.0027154713858094596
0.03195180892944336,0.0023305194936615063,3.9202370166778566,0.2461741285168796,manhattan,37,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.6289900468870645,0.6163474530928349,0.6238003040992948,0.6238751197806615,0.6171590749209913,0.6220348927133346,0.0047117507638064805,34,0.6263105826880851,0.6341782778725038,0.6320953602191033,0.626963299855913,0.6326667642102191,0.6304428569691649,0.003187880429734656
0.03199758529663086,0.0030776087113463468,3.8666247844696047,0.24890480402033585,manhattan,40,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.6259507486870463,0.6129769688615623,0.6194186745986403,0.6176102511086323,0.6108866626424792,0.6173692888499239,0.005276798309507064,43,0.6219288899740139,0.6266874335125344,0.6257936589981786,0.620109173093667,0.6254788859455799,0.6239996083047947,0.002531981244548766
0.03139328956604004,0.003280852419723373,3.9078901290893553,0.23399107535009714,manhattan,43,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.6301935772427746,0.613051784542929,0.6224574004044581,0.6209164996538831,0.6179616431392899,0.620916690660588,0.005639850625135943,35,0.625501124830129,0.6291012522070765,0.6296390490690783,0.6243718426991497,0.6282435592603215,0.627371365613151,0.0020683595403310187
0.031102561950683595,0.0019698417874507504,3.851501226425171,0.2202915167076264,manhattan,46,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.6220505447492178,0.6109546783227986,0.6161925317324288,0.6161335860440793,0.6131729608892346,0.6157012302468794,0.0037328560502014677,45,0.6204840656099047,0.6227180460947008,0.6216933063210334,0.6178214460564457,0.6213258621521319,0.6208085452468433,0.001656783693481416
0.031839752197265626,0.0023259640448711066,3.871687078475952,0.18768035648994844,manhattan,49,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.6246831257438643,0.6080013481936924,0.6207026326051273,0.6188299734290973,0.6140516760135735,0.6172541941741431,0.005752294750239077,44,0.6205243955919912,0.6251827187395791,0.6249967187825046,0.6206859823916366,0.6237187018382646,0.6230217034687953,0.0020370870771187362
0.03245377540588379,0.004886963961210448,1.998492383956909,0.05361871233709581,euclidean,1,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.6085815315635216,0.610789932681001,0.608312702342411,0.6012558454474279,0.6036699783006533,0.6065222027150556,0.003507966218242479,48,0.9993110281603745,0.9992615745016041,0.9995304729326049,0.999277596763399,0.9992108591225515,0.9993183062961067,0.0001108948245577368
0.030943965911865233,0.0023082923177180615,2.499216985702515,0.08485981532562749,euclidean,4,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",0.6000253600139819,0.5977984541115374,0.5961880276772678,0.6070166529126727,0.6074212219914282,0.6016896351804619,0.004677621733715702,49,0.6709915493805907,0.6677090689828206,0.6691524818735467,0.664633456079343,0.6679734605971278,0.6680920033826858,0.0020810681017022345
0.031035757064819335,0.002239808702860085,2.83139705657959,0.161980158982072,euclidean,7,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.6353914986786098,0.6287910390462285,0.6197224716078267,0.6382231048961196,0.6347519098501319,0.6313760314653178,0.0065862215938327666,14,0.6819722806883606,0.6844727481482635,0.6808391353735622,0.678793836573654,0.6830781961760156,0.6818312393919712,0.0019371344115571942
0.031522941589355466,0.002544231161453609,2.9327725887298586,0.08923059701667846,euclidean,10,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",0.6250257503617642,0.6135278843334451,0.6107778412577498,0.6238909897736787,0.6230878175540304,0.6192621374033339,0.005901697181571196,38,0.6479215791765894,0.6502571490347961,0.6477485903519593,0.6449272472001629,0.6487719273056833,0.6479252986138382,0.001742059611531545
