param_MLP__max_iter,train acc,test acc
1,0.6238991504216561,0.6166965351630387
2,0.6221115249835588,0.6101749197840178
4,0.6221115249835588,0.6101749197840178
8,0.6221115249835588,0.6101749197840178
16,0.6221115249835588,0.6101749197840178
32,0.6221115249835588,0.6101749197840178
64,0.6221115249835588,0.6101749197840178
128,0.6221115249835588,0.6101749197840178
256,0.6221115249835588,0.6101749197840178
512,0.6221115249835588,0.6101749197840178
1024,0.6221115249835588,0.6101749197840178
