param_SVM__max_iter,train acc,test acc
1,0.6718401724775822,0.6589844721984315
4,0.6777110124759097,0.670489017139136
16,0.6777110124759097,0.670489017139136
64,0.6777110124759097,0.670489017139136
256,0.6777110124759097,0.670489017139136
1024,0.6777110124759097,0.670489017139136
