mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__C,param_SVM__class_weight,param_SVM__decision_function_shape,param_SVM__gamma,param_SVM__max_iter,param_SVM__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.9009383678436279,0.014152127728945665,0.1624917984008789,0.0010355653388850266,0.1,balanced,ovo,0.3125,-1,0.061,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.3125, 'SVM__max_iter': -1, 'SVM__tol': 0.061}",0.9743201733113461,0.9770976816374044,0.9860671904808095,0.9820157144242896,0.9821553866478205,0.9803297771109297,0.004140286188057989,271,0.9850940343055067,0.9856185314428629,0.9842174936185404,0.9859044451856886,0.9847471465062889,0.9851163302117776,0.0006029978815524176
0.8775218009948731,0.00982785163824885,0.16328845024108887,0.001722175136782988,0.1,balanced,ovo,0.3125,-1,0.091,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.3125, 'SVM__max_iter': -1, 'SVM__tol': 0.091}",0.9743201733113461,0.9770976816374044,0.9855207423933778,0.9820157144242896,0.98160593609837,0.9801108603081244,0.0039444857370219775,277,0.9849574222836488,0.9854705701784656,0.983807096901714,0.9859044451856886,0.9847584634785138,0.9849795996056061,0.0007100066283297862
0.46615066528320315,0.010033608342449775,0.11280961036682129,0.0006933426656911223,0.1,balanced,ovo,0.3125,114,0.001,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.3125, 'SVM__max_iter': 114, 'SVM__tol': 0.001}",0.5257768293077247,0.5566074950690336,0.5655317360235393,0.557700391243897,0.6025406025248395,0.5615988435255119,0.024538751260679215,369,0.5333551050322803,0.5650943619922183,0.5679066295901101,0.5602565755201316,0.6033595240404824,0.5659944392350444,0.022355605072219682
0.4651665210723877,0.012015565698031931,0.11352262496948243,0.001755764641683146,0.1,balanced,ovo,0.3125,114,0.031,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.3125, 'SVM__max_iter': 114, 'SVM__tol': 0.031}",0.5257768293077247,0.5566074950690336,0.5655317360235393,0.557700391243897,0.6025406025248395,0.5615988435255119,0.024538751260679215,369,0.5333551050322803,0.5650943619922183,0.5679066295901101,0.5602565755201316,0.6033595240404824,0.5659944392350444,0.022355605072219682
0.46509156227111814,0.009542529038542321,0.11254000663757324,0.00045092198583019175,0.1,balanced,ovo,0.3125,114,0.061,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.3125, 'SVM__max_iter': 114, 'SVM__tol': 0.061}",0.5257768293077247,0.5566074950690336,0.5655317360235393,0.557700391243897,0.6025406025248395,0.5615988435255119,0.024538751260679215,369,0.5333551050322803,0.5650943619922183,0.5679066295901101,0.5602565755201316,0.6033595240404824,0.5659944392350444,0.022355605072219682
0.4616600513458252,0.007723711617316162,0.11273870468139649,0.0011094269681007722,0.1,balanced,ovo,0.3125,114,0.091,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.3125, 'SVM__max_iter': 114, 'SVM__tol': 0.091}",0.5257768293077247,0.5566074950690336,0.5655317360235393,0.557700391243897,0.6025406025248395,0.5615988435255119,0.024538751260679215,369,0.5333551050322803,0.5650943619922183,0.5679066295901101,0.5602565755201316,0.6033595240404824,0.5659944392350444,0.022355605072219682
1.6508782386779786,0.0209449613322895,0.23046374320983887,0.0020368727943685648,0.1,balanced,ovo,0.5625,-1,0.001,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.5625, 'SVM__max_iter': -1, 'SVM__tol': 0.001}",0.943221133637275,0.932796585507809,0.9500986193293884,0.9502344229960876,0.9497783952071469,0.9452222070949976,0.0067551439455222516,329,0.9612125794875815,0.9631484902645951,0.9603792765004341,0.9599473348713484,0.9586227244802275,0.9606620811208373,0.0014990060069279257
1.5218135833740234,0.014968606367338948,0.2257791519165039,0.0023963432318645983,0.1,balanced,ovo,0.5625,-1,0.031,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.5625, 'SVM__max_iter': -1, 'SVM__tol': 0.031}",0.943221133637275,0.9322048695314775,0.9500986193293884,0.9502344229960876,0.9497783952071469,0.9451037696881578,0.0069736174550609495,333,0.9614859904150481,0.9630116913589861,0.9603906257429734,0.960220932682566,0.9584861124583697,0.9607190705315887,0.001495753684161489
1.4570341110229492,0.006188486797064992,0.22347607612609863,0.0018174193716988874,0.1,balanced,ovo,0.5625,-1,0.061,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.5625, 'SVM__max_iter': -1, 'SVM__tol': 0.061}",0.943221133637275,0.9327513176189093,0.9500986193293884,0.9502344229960876,0.9492289446576962,0.9451036061285868,0.00670115669456467,335,0.9613380291506508,0.9630116913589861,0.9602313475063513,0.9602207457988152,0.9584861124583697,0.9606575852546346,0.0014894711060850826
1.4302363395690918,0.012347068171163175,0.22193493843078613,0.0020015457264602296,0.1,balanced,ovo,0.5625,-1,0.091,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.5625, 'SVM__max_iter': -1, 'SVM__tol': 0.091}",0.9437675817247068,0.9316584214440459,0.9500986193293884,0.9514178549487504,0.9486794941082457,0.9451215641394615,0.0072155308343556344,331,0.9612127663713322,0.9631598395071344,0.9599577496951337,0.9598107228494906,0.9583608174087366,0.9605003791663655,0.0016079814630203645
0.5018110752105713,0.007144457419514324,0.11538610458374024,0.000991347314299267,0.1,balanced,ovo,0.5625,114,0.001,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.5625, 'SVM__max_iter': 114, 'SVM__tol': 0.001}",0.39467455621301784,0.3976331360946747,0.3976331360946746,0.39526627218934923,0.4970273316427163,0.4163827373377803,0.040260094835322065,377,0.39837037037037043,0.39807407407407414,0.3983703703703704,0.39837037037037043,0.4979289940828402,0.4182228358536051,0.039853244330170214
0.49997577667236326,0.006481848421899379,0.11641054153442383,0.0013041333819951834,0.1,balanced,ovo,0.5625,114,0.031,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.5625, 'SVM__max_iter': 114, 'SVM__tol': 0.031}",0.39467455621301784,0.3976331360946747,0.3976331360946746,0.39526627218934923,0.4970273316427163,0.4163827373377803,0.040260094835322065,377,0.39837037037037043,0.39807407407407414,0.3983703703703704,0.39837037037037043,0.4979289940828402,0.4182228358536051,0.039853244330170214
0.5024936676025391,0.004508068747892999,0.11453118324279785,0.000999950482346321,0.1,balanced,ovo,0.5625,114,0.061,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.5625, 'SVM__max_iter': 114, 'SVM__tol': 0.061}",0.39467455621301784,0.3976331360946747,0.3976331360946746,0.39526627218934923,0.4970273316427163,0.4163827373377803,0.040260094835322065,377,0.39837037037037043,0.39807407407407414,0.3983703703703704,0.39837037037037043,0.4979289940828402,0.4182228358536051,0.039853244330170214
0.5015680313110351,0.0032496378703324334,0.11535325050354003,0.0014067470125146,0.1,balanced,ovo,0.5625,114,0.091,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.5625, 'SVM__max_iter': 114, 'SVM__tol': 0.091}",0.39467455621301784,0.3976331360946747,0.3976331360946746,0.39526627218934923,0.4970273316427163,0.4163827373377803,0.040260094835322065,377,0.39837037037037043,0.39807407407407414,0.3983703703703704,0.39837037037037043,0.4979289940828402,0.4182228358536051,0.039853244330170214
2.171791839599609,0.0230339084648901,0.28364834785461424,0.004763251506434558,0.1,balanced,ovo,0.8125,-1,0.001,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.8125, 'SVM__max_iter': -1, 'SVM__tol': 0.001}",0.8707407766676368,0.856950237656417,0.8738383936366281,0.8644162059042262,0.8716669784607994,0.8675192191111133,0.006147002953189741,341,0.8979957943415317,0.9016971820382839,0.8981298155230564,0.9025416796545344,0.9055461247453681,0.9011821192605549,0.002850524955052848
2.0325784206390383,0.013807306545741273,0.2785989284515381,0.0010528191550361323,0.1,balanced,ovo,0.8125,-1,0.031,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.8125, 'SVM__max_iter': -1, 'SVM__tol': 0.031}",0.8707407766676368,0.856950237656417,0.8738383936366281,0.8638244899278948,0.8716669784607994,0.8674007817042735,0.006211016411847111,343,0.8979957943415317,0.9016858327957445,0.8981298155230564,0.9022567326007777,0.9053981957512852,0.9010932742024791,0.00277897749202905
1.9710400581359864,0.010356464572531518,0.28161253929138186,0.008260332751905138,0.1,balanced,ovo,0.8125,-1,0.061,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.8125, 'SVM__max_iter': -1, 'SVM__tol': 0.061}",0.8701943285802052,0.856950237656417,0.8738383936366281,0.8644162059042262,0.87221642901025,0.8675193826706842,0.00617329468726608,339,0.8979957943415317,0.9009906759089121,0.8981409778818448,0.9024048807489257,0.9052502667572024,0.9009565191276833,0.002728675522811155
2.0401049137115477,0.058845183834116584,0.28977508544921876,0.010175937235441504,0.1,balanced,ovo,0.8125,-1,0.091,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.8125, 'SVM__max_iter': -1, 'SVM__tol': 0.091}",0.8725611924855305,0.8569502376564168,0.8744301096129595,0.8638697578167945,0.8711175279113488,0.8677831127208904,0.00649492146269834,337,0.8981554786159699,0.9017316358037183,0.8980157151025263,0.9030092286218739,0.9055687586898179,0.9012961633667812,0.002898432028680491
0.5603092193603516,0.014921021793818998,0.13064999580383302,0.0017805908036121992,0.1,balanced,ovo,0.8125,114,0.001,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.8125, 'SVM__max_iter': 114, 'SVM__tol': 0.001}",0.39349112426035504,0.3964497041420119,0.3976331360946746,0.39526627218934923,0.4970273316427163,0.41590898771042073,0.040501584008614484,385,0.39896296296296296,0.39896296296296296,0.39896296296296296,0.3991111111111112,0.49896449704142015,0.418992899408284,0.0399858399834257
0.5328630447387696,0.020617581365106163,0.12408919334411621,0.0016447605442548394,0.1,balanced,ovo,0.8125,114,0.031,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.8125, 'SVM__max_iter': 114, 'SVM__tol': 0.031}",0.39349112426035504,0.3964497041420119,0.3976331360946746,0.39526627218934923,0.4970273316427163,0.41590898771042073,0.040501584008614484,385,0.39896296296296296,0.39896296296296296,0.39896296296296296,0.3991111111111112,0.49896449704142015,0.418992899408284,0.0399858399834257
0.5277437210083008,0.003892353989099315,0.12414937019348145,0.0015495037249657242,0.1,balanced,ovo,0.8125,114,0.061,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.8125, 'SVM__max_iter': 114, 'SVM__tol': 0.061}",0.39349112426035504,0.3964497041420119,0.3976331360946746,0.39526627218934923,0.4970273316427163,0.41590898771042073,0.040501584008614484,385,0.39896296296296296,0.39896296296296296,0.39896296296296296,0.3991111111111112,0.49896449704142015,0.418992899408284,0.0399858399834257
0.5581124305725098,0.009826213671684174,0.13076996803283691,0.0021390850502423986,0.1,balanced,ovo,0.8125,114,0.091,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.8125, 'SVM__max_iter': 114, 'SVM__tol': 0.091}",0.39349112426035504,0.3964497041420119,0.3976331360946746,0.39526627218934923,0.4970273316427163,0.41590898771042073,0.040501584008614484,385,0.39896296296296296,0.39896296296296296,0.39896296296296296,0.3991111111111112,0.49896449704142015,0.418992899408284,0.0399858399834257
2.693050718307495,0.06352274989353907,0.32951998710632324,0.004488915003560185,0.1,balanced,ovo,1.0625,-1,0.001,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.0625, 'SVM__max_iter': -1, 'SVM__tol': 0.001}",0.7697157823261228,0.7601157564587578,0.7831959129563165,0.7670352766191355,0.7768171823972582,0.7713716504784008,0.00797299287835885,361,0.8177960588716106,0.8174671281803283,0.8086105853767714,0.8117917403948253,0.8243161315355513,0.8159963288718174,0.005419394177895047
2.5132989406585695,0.02773207116191871,0.3225103378295898,0.002965644368342371,0.1,balanced,ovo,1.0625,-1,0.031,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.0625, 'SVM__max_iter': -1, 'SVM__tol': 0.031}",0.7691240663497916,0.7595240404824265,0.7826041969799852,0.7675817247065672,0.7768171823972582,0.7711257148794983,0.007942741914761962,363,0.8176479107234623,0.817034406745925,0.8073003242960184,0.8115069802248193,0.8240315905196106,0.8155042425019671,0.005708498224814478
2.4460201263427734,0.011699696012944943,0.32207536697387695,0.003072163928721207,0.1,balanced,ovo,1.0625,-1,0.061,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.0625, 'SVM__max_iter': -1, 'SVM__tol': 0.061}",0.7691240663497916,0.7595240404824265,0.7831959129563165,0.7664888285317039,0.7768171823972582,0.771025399043104,0.008225309948177956,367,0.8172263516478474,0.8166128476703102,0.8071750615166999,0.8116437791304281,0.8241682025414685,0.8153652485013507,0.005717354380532532
2.404135990142822,0.022793765333295798,0.3177639484405518,0.0017125687664710251,0.1,balanced,ovo,1.0625,-1,0.091,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.0625, 'SVM__max_iter': -1, 'SVM__tol': 0.091}",0.7697157823261228,0.7601610243476575,0.7820577488925535,0.7665340964206037,0.7768659724050646,0.7710623083274296,0.007692066301798535,365,0.8171237873536078,0.8177982520095606,0.8069131867155235,0.8126921654100043,0.8250897274226405,0.8159234237822673,0.006010031259153655
0.5390918254852295,0.0059811199337543,0.13136711120605468,0.0005229279997268542,0.1,balanced,ovo,1.0625,114,0.001,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.0625, 'SVM__max_iter': 114, 'SVM__tol': 0.001}",0.39349112426035504,0.3946745562130179,0.3964497041420118,0.3934911242603551,0.4928606649760496,0.4141308087483586,0.039301504489594324,393,0.3997037037037038,0.4,0.39985185185185185,0.39970370370370384,0.49970414201183433,0.4197926802542188,0.03995588193733563
0.5370526790618897,0.0033743662214085228,0.13222689628601075,0.0012184630120299657,0.1,balanced,ovo,1.0625,114,0.031,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.0625, 'SVM__max_iter': 114, 'SVM__tol': 0.031}",0.39349112426035504,0.3946745562130179,0.3964497041420118,0.3934911242603551,0.4928606649760496,0.4141308087483586,0.039301504489594324,393,0.3997037037037038,0.4,0.39985185185185185,0.39970370370370384,0.49970414201183433,0.4197926802542188,0.03995588193733563
0.5365957260131836,0.003886099610393442,0.13206100463867188,0.0014797759294850614,0.1,balanced,ovo,1.0625,114,0.061,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.0625, 'SVM__max_iter': 114, 'SVM__tol': 0.061}",0.39349112426035504,0.3946745562130179,0.3964497041420118,0.3934911242603551,0.4928606649760496,0.4141308087483586,0.039301504489594324,393,0.3997037037037038,0.4,0.39985185185185185,0.39970370370370384,0.49970414201183433,0.4197926802542188,0.03995588193733563
0.5378920078277588,0.0032776116297259976,0.13138155937194823,0.002054252610875403,0.1,balanced,ovo,1.0625,114,0.091,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.0625, 'SVM__max_iter': 114, 'SVM__tol': 0.091}",0.39349112426035504,0.3946745562130179,0.3964497041420118,0.3934911242603551,0.4928606649760496,0.4141308087483586,0.039301504489594324,393,0.3997037037037038,0.4,0.39985185185185185,0.39970370370370384,0.49970414201183433,0.4197926802542188,0.03995588193733563
0.5100908279418945,0.005279595512249444,0.17026915550231933,0.0014764424638578429,0.1,balanced,ovr,0.0625,-1,0.001,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovr', 'SVM__gamma': 0.0625, 'SVM__max_iter': -1, 'SVM__tol': 0.001}",0.9761858570181395,0.9782358457011674,0.9876612668542051,0.9781000420344684,0.9843531888456226,0.9809044968129674,0.0043549459831974556,265,0.9804883736313431,0.9826883184798717,0.9803058039880752,0.9823240662682065,0.9810359879716751,0.9813685100678343,0.0009663888658076302
0.48599982261657715,0.008513876412216462,0.16907482147216796,0.00195934581233713,0.1,balanced,ovr,0.0625,-1,0.031,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovr', 'SVM__gamma': 0.0625, 'SVM__max_iter': -1, 'SVM__tol': 0.031}",0.9761858570181395,0.9782358457011674,0.9876612668542051,0.9781000420344684,0.9843531888456226,0.9809044968129674,0.0043549459831974556,265,0.9803515747257344,0.9825515195742629,0.9801690050824663,0.9821759181200583,0.9808993759498171,0.981229478690468,0.0009641397363719414
0.47085280418395997,0.007355724909521658,0.16889576911926268,0.0009956451941754985,0.1,balanced,ovr,0.0625,-1,0.061,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovr', 'SVM__gamma': 0.0625, 'SVM__max_iter': -1, 'SVM__tol': 0.061}",0.9756394089307078,0.9776893976137357,0.9870695508778736,0.9775535939470368,0.9838037382961721,0.9803483893600878,0.004340426390467598,269,0.9804883736313431,0.9825515195742629,0.9801691919662171,0.9821872673625976,0.9808993759498171,0.9812591456968477,0.0009426731191898771
0.46578021049499513,0.00464268645510198,0.16660361289978026,0.0007319141810122727,0.1,balanced,ovr,0.0625,-1,0.091,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovr', 'SVM__gamma': 0.0625, 'SVM__max_iter': -1, 'SVM__tol': 0.091}",0.9767323051055712,0.977644129724836,0.9858861189252108,0.9775535939470368,0.9816089385603889,0.9798836448598925,0.003447238478350181,279,0.9803515747257344,0.982004323951828,0.9798842449124602,0.9820391192144496,0.9804895398842435,0.9809537605377432,0.0008948384417491707
0.36255817413330077,0.01095233441100764,0.13875217437744142,0.002602238899564506,0.1,balanced,ovr,0.0625,114,0.001,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovr', 'SVM__gamma': 0.0625, 'SVM__max_iter': 114, 'SVM__tol': 0.001}",0.8074239337795455,0.783108610599153,0.8631163708086784,0.8245933973550621,0.8807224616493217,0.8317540026550613,0.03573975923218005,347,0.8069967821542388,0.7865368188831253,0.8595113030216784,0.8271421378438524,0.8835176383095676,0.8327409360424924,0.03499672694549363
0.35098905563354493,0.00394183473575997,0.13626704216003419,0.0018732061758506217,0.1,balanced,ovr,0.0625,114,0.031,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovr', 'SVM__gamma': 0.0625, 'SVM__max_iter': 114, 'SVM__tol': 0.031}",0.8074239337795455,0.783108610599153,0.8631163708086784,0.8245933973550621,0.8807224616493217,0.8317540026550613,0.03573975923218005,347,0.8069967821542388,0.7865368188831253,0.8595113030216784,0.8271421378438524,0.8835176383095676,0.8327409360424924,0.03499672694549363
0.34989399909973146,0.003134762523984424,0.13793039321899414,0.002439944599937717,0.1,balanced,ovr,0.0625,114,0.061,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovr', 'SVM__gamma': 0.0625, 'SVM__max_iter': 114, 'SVM__tol': 0.061}",0.8074239337795455,0.783108610599153,0.8631163708086784,0.8245933973550621,0.88017601356189,0.8316450610540982,0.035590850621925504,351,0.8071335810598476,0.7866736177887342,0.8595113030216784,0.8271421378438524,0.8835176383095676,0.832795655604736,0.03494049814108653
0.3483454704284668,0.0052992265779807455,0.13787517547607422,0.002547345212811049,0.1,balanced,ovr,0.0625,114,0.091,"{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovr', 'SVM__gamma': 0.0625, 'SVM__max_iter': 114, 'SVM__tol': 0.091}",0.8068774856921138,0.783108610599153,0.8631163708086784,0.8251398454424939,0.8807224616493217,0.8317540026550614,0.03579393528389023,345,0.8069967821542388,0.7866736177887342,0.8595113030216784,0.8271421378438524,0.8836542503314255,0.8327956182279859,0.03500031137336108
