mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,param_MLP__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.39890007972717284,0.09621625958334232,0.007595062255859375,8.031868645844795e-05,relu,0.1,"(23, 23, 23)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (23, 23, 23), 'MLP__learning_rate_init': 0.016}",0.6483684218213981,0.6742192719149489,0.6540281065133475,0.6493358785779276,0.6780310881090302,0.6607953174429019,0.012718382320596255,22,0.6493980958831229,0.664590987243902,0.6609406514794941,0.661539750223725,0.6795645423456774,0.6632068054351843,0.009675603365523302
0.6312086105346679,0.1701136712225199,0.004957914352416992,0.0006809462515439304,relu,0.1,"(11, 11, 11)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (11, 11, 11), 'MLP__learning_rate_init': 0.001}",0.6540624626966032,0.6725982654853346,0.6252497634615327,0.6435788496824489,0.6488586284782368,0.648869810787257,0.015335643734347178,108,0.6497953800643339,0.6580343234167316,0.6388770443126631,0.651476266007086,0.6557337913661173,0.6507833610333863,0.006637767960931927
0.6322701454162598,0.2333729192145033,0.004509353637695312,4.016361765145834e-05,relu,0.1,"(11, 11, 11)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (11, 11, 11), 'MLP__learning_rate_init': 0.004}",0.6624033133727106,0.6643111062745418,0.6562536841055218,0.6570290466215052,0.6278888547656616,0.6535786391304301,0.013205799149487977,81,0.6665808178195971,0.6596602483716697,0.6614770547590204,0.6736053558035726,0.6271615122235484,0.6576969977954816,0.016015974371362544
0.6473721981048584,0.23956420791680544,0.004443693161010742,7.81852135756549e-05,relu,0.1,"(11, 11, 11)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (11, 11, 11), 'MLP__learning_rate_init': 0.016}",0.6706215192940095,0.6788631341573638,0.6543651549364746,0.6468321982509756,0.6551454128549089,0.6611661287365147,0.011752134385040072,20,0.6725772924657861,0.6682663996195222,0.6586111248413541,0.6589273893298287,0.6595417209957176,0.6635847854504417,0.005754262807917228
1.446508026123047,0.4490879261357544,0.010646343231201172,0.0008774169494426148,relu,0.1,"(46, 46, 46)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (46, 46, 46), 'MLP__learning_rate_init': 0.001}",0.6615147055342251,0.6620107130010005,0.6473672437298413,0.6601161381203277,0.6691101754959257,0.660023478698349,0.007055679234364794,28,0.6587180697091065,0.6593558175242161,0.6592387880896601,0.6709177650760388,0.677226527614523,0.6650913936027089,0.007602330744268238
1.1478231430053711,0.2449772674024489,0.010440397262573241,0.0005904544469846855,relu,0.1,"(46, 46, 46)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (46, 46, 46), 'MLP__learning_rate_init': 0.004}",0.6589572979673207,0.6723949784319238,0.6465382255231807,0.6548518347223354,0.6690525610322494,0.660358558899441,0.009420561430135367,27,0.661956775140933,0.6665882192584248,0.6537354206668847,0.6671761693428514,0.6771489540421884,0.6653211076902565,0.007622226080246986
0.8291045188903808,0.1403414977514404,0.009842872619628906,0.0011797065202352732,relu,0.1,"(46, 46, 46)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (46, 46, 46), 'MLP__learning_rate_init': 0.016}",0.6433121588549262,0.6231639929507002,0.6620477429847074,0.6518879245978845,0.6615639414647134,0.6483943916796442,0.01438351260646288,112,0.6417785717372274,0.6228538849560031,0.6637292572531361,0.6639598361027333,0.666268156545248,0.6517179413188696,0.016957413003787426
0.6510764122009277,0.27081483603558365,0.00506138801574707,0.0006008102401679998,relu,0.01,"(23,)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (23,), 'MLP__learning_rate_init': 0.001}",0.6418356368889231,0.6339442524931003,0.6489670901687661,0.6249610807314101,0.6298705653882559,0.635916223678737,0.008553573121427743,137,0.638131692556594,0.6284373636877536,0.6551565441113496,0.6358000299533625,0.6306310463306055,0.637631335327933,0.009426241458822003
0.3590826511383057,0.0633754725473387,0.004746341705322265,0.00016812818394354825,relu,0.01,"(23,)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (23,), 'MLP__learning_rate_init': 0.004}",0.6457469216670219,0.6594692469763885,0.6539480008343083,0.6178188281597156,0.6528529371273654,0.6459668908689823,0.014736222867098645,123,0.6486367316469134,0.6498496324508891,0.654031490019485,0.6310044370878687,0.6569388934669498,0.6480922369344212,0.009043405067805425
0.36020774841308595,0.14006145647662238,0.00491180419921875,8.793808066521904e-05,relu,0.01,"(23,)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (23,), 'MLP__learning_rate_init': 0.016}",0.666373150318146,0.6498981297591087,0.6687940014449251,0.6320179376263931,0.6669452836573107,0.6568056767222876,0.014143634434046539,56,0.6700339445853133,0.6392532171008916,0.6747603679819875,0.6416259290490786,0.6688415604298366,0.6589030038294215,0.015223272832871284
