mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Boost__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.5119414806365967,0.01945726872552425,0.0038367271423339843,0.00023647914753470992,1,{'Boost__n_estimators': 1},0.6176297931559694,0.6227906702578193,0.6014485525054941,0.6217681892791396,0.6206494776372673,0.6168572107469513,0.007895893878566325,12,0.9997659176029962,0.9997993713636059,0.9997659332575404,0.9996990570454091,0.9997993713636057,0.9997659301266314,3.6629610479963515e-05
1.0426230430603027,0.04735511015326882,0.005183506011962891,0.0006470443114038068,2,{'Boost__n_estimators': 2},0.6101775503183475,0.6095377146605484,0.6017160752449269,0.6099231287766804,0.6116627559431147,0.6086033831051559,0.003518125766122149,13,0.9991758888627267,0.9992936190251942,0.9991758888627267,0.9988226983753238,0.9991760828625237,0.999128835597699,0.00015970842209077447
2.280938482284546,0.25027574310109124,0.007175159454345703,0.0009004430758303921,5,{'Boost__n_estimators': 5},0.6288492698481775,0.6286172248369924,0.609067660581658,0.6274088382258255,0.6400901357482492,0.626806157478768,0.009988993486268543,1,0.9997659176029962,0.9997993713636059,0.9997659332575404,0.9996990570454091,0.9997993713636057,0.9997659301266314,3.6629610479963515e-05
2.3847025871276855,0.4023110921755738,0.007006025314331055,0.0008406697195699463,10,{'Boost__n_estimators': 10},0.6288492698481775,0.6286172248369924,0.609067660581658,0.6274088382258255,0.6400901357482492,0.626806157478768,0.009988993486268543,1,0.9997659176029962,0.9997993713636059,0.9997659332575404,0.9996990570454091,0.9997993713636057,0.9997659301266314,3.6629610479963515e-05
2.3823352336883543,0.3885420672540898,0.007272052764892578,0.0008631852564605597,20,{'Boost__n_estimators': 20},0.6288492698481775,0.6286172248369924,0.609067660581658,0.6274088382258255,0.6400901357482492,0.626806157478768,0.009988993486268543,1,0.9997659176029962,0.9997993713636059,0.9997659332575404,0.9996990570454091,0.9997993713636057,0.9997659301266314,3.6629610479963515e-05
2.380402994155884,0.3875464690014969,0.007420253753662109,0.0006604923524812558,30,{'Boost__n_estimators': 30},0.6288492698481775,0.6286172248369924,0.609067660581658,0.6274088382258255,0.6400901357482492,0.626806157478768,0.009988993486268543,1,0.9997659176029962,0.9997993713636059,0.9997659332575404,0.9996990570454091,0.9997993713636057,0.9997659301266314,3.6629610479963515e-05
2.385209846496582,0.3981151753228273,0.007174396514892578,0.0007058256719482187,40,{'Boost__n_estimators': 40},0.6288492698481775,0.6286172248369924,0.609067660581658,0.6274088382258255,0.6400901357482492,0.626806157478768,0.009988993486268543,1,0.9997659176029962,0.9997993713636059,0.9997659332575404,0.9996990570454091,0.9997993713636057,0.9997659301266314,3.6629610479963515e-05
2.371934413909912,0.39652143391493955,0.007272052764892578,0.000874797455466156,50,{'Boost__n_estimators': 50},0.6288492698481775,0.6286172248369924,0.609067660581658,0.6274088382258255,0.6400901357482492,0.626806157478768,0.009988993486268543,1,0.9997659176029962,0.9997993713636059,0.9997659332575404,0.9996990570454091,0.9997993713636057,0.9997659301266314,3.6629610479963515e-05
2.386812210083008,0.4101656432707441,0.007203865051269531,0.0006761305822065621,60,{'Boost__n_estimators': 60},0.6288492698481775,0.6286172248369924,0.609067660581658,0.6274088382258255,0.6400901357482492,0.626806157478768,0.009988993486268543,1,0.9997659176029962,0.9997993713636059,0.9997659332575404,0.9996990570454091,0.9997993713636057,0.9997659301266314,3.6629610479963515e-05
2.3775903224945067,0.40153208319844813,0.007050275802612305,0.0007514491436150828,70,{'Boost__n_estimators': 70},0.6288492698481775,0.6286172248369924,0.609067660581658,0.6274088382258255,0.6400901357482492,0.626806157478768,0.009988993486268543,1,0.9997659176029962,0.9997993713636059,0.9997659332575404,0.9996990570454091,0.9997993713636057,0.9997659301266314,3.6629610479963515e-05
2.38338303565979,0.39629379813552706,0.007375335693359375,0.0009652818548004511,80,{'Boost__n_estimators': 80},0.6288492698481775,0.6286172248369924,0.609067660581658,0.6274088382258255,0.6400901357482492,0.626806157478768,0.009988993486268543,1,0.9997659176029962,0.9997993713636059,0.9997659332575404,0.9996990570454091,0.9997993713636057,0.9997659301266314,3.6629610479963515e-05
2.376221227645874,0.3937985890065399,0.00740203857421875,0.0008396815273959826,90,{'Boost__n_estimators': 90},0.6288492698481775,0.6286172248369924,0.609067660581658,0.6274088382258255,0.6400901357482492,0.626806157478768,0.009988993486268543,1,0.9997659176029962,0.9997993713636059,0.9997659332575404,0.9996990570454091,0.9997993713636057,0.9997659301266314,3.6629610479963515e-05
2.369358539581299,0.3949942688971467,0.007139682769775391,0.0008331400297319028,100,{'Boost__n_estimators': 100},0.6288492698481775,0.6286172248369924,0.609067660581658,0.6274088382258255,0.6400901357482492,0.626806157478768,0.009988993486268543,1,0.9997659176029962,0.9997993713636059,0.9997659332575404,0.9996990570454091,0.9997993713636057,0.9997659301266314,3.6629610479963515e-05
