mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.007634401321411133,0.00019988090006038938,0.2336421489715576,0.0007538234224123762,manhattan,34,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.9755068386846446,0.9822905551783232,0.9722734180489538,0.9753225337084099,0.9720756019936349,0.9754965107001735,0.0036956226338158934,32,0.97605495200582,0.9779687811542033,0.9783450978730969,0.9771262709981094,0.9774751834966209,0.97739405710557,0.0007881978980466358
0.007468605041503906,7.73183181217361e-05,0.2379602909088135,0.0018558960736932838,manhattan,37,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.9737316907556505,0.9822905551783232,0.972910401914185,0.9719080415171207,0.9697862247042573,0.9741288371647283,0.004290556596508683,34,0.9751997370770475,0.975142009101713,0.976909013361773,0.9746985464199062,0.9754720794128107,0.9754842770746501,0.0007543878721370988
0.007585573196411133,0.0002099113536625842,0.24087204933166503,0.0022595238182852736,manhattan,40,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.973139974779319,0.9822905551783232,0.9711352539851908,0.9694959097228957,0.9674510598690926,0.9727067313547371,0.005146530150456621,37,0.974037437260692,0.9738427234959978,0.974413380212084,0.9735133612347209,0.9745958224205385,0.9740805449248067,0.00038894854854342283
0.007875871658325196,0.00042613887048301684,0.2534324169158936,0.00865851425643198,manhattan,43,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.9731852426682187,0.9811976590034599,0.9693601060561968,0.966673133507938,0.9651158950339278,0.9711111762276249,0.0057399099939999506,39,0.9730346348350242,0.9715289124545736,0.9724529854471547,0.9714846841308045,0.9724787402593202,0.9721959914253754,0.000600044668249054
0.008117103576660156,0.0004330007660542178,0.2649946689605713,0.01156663109071846,manhattan,46,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.971500630517024,0.9788307950981343,0.9658550780871082,0.963213373427749,0.9639712063892392,0.9686779607129721,0.005849434210066974,43,0.9724645538437594,0.9703550765119279,0.9718603928545622,0.9694446577843485,0.9714658712451901,0.9711181104479577,0.001083281603851751
0.0077663898468017575,0.00032380089192303744,0.2607476234436035,0.006488126727395411,manhattan,49,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.9692695702783977,0.9760080188831766,0.9641704659359135,0.9621204772528857,0.9605371404551732,0.9664258187370152,0.005624811336541527,45,0.9688860655754907,0.9676314294049297,0.9688400756837662,0.9673359279875203,0.9691895431176641,0.9683766083538743,0.0007447843778674519
0.007731151580810547,0.00028259026726348813,0.05132250785827637,0.0005840476509664279,euclidean,1,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.9915316713551265,0.9926698354188898,0.9881171791638373,0.9938532673715522,0.9948717948717948,0.9922066296184251,0.0023324511437343223,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.007816267013549805,0.0002065798907915137,0.07645540237426758,0.0009152972707146851,euclidean,4,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",0.9926698354188898,0.9925792996410904,0.9864325670126426,0.9905293109580624,0.9940964090554254,0.991259227568312,0.0026686229724334006,3,0.9948384326450788,0.9943934275493816,0.9952593987991266,0.9939607061149782,0.9942865457367348,0.99454770216906,0.0004533440218782148
0.007818317413330078,0.00012008096531135402,0.09084405899047851,0.0010773018947728404,euclidean,7,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.990484043069163,0.9926245675299901,0.9852944029488796,0.9893911468942994,0.9886934786524951,0.9892980086951357,0.002404046354392092,6,0.9929228741990546,0.9918055975853548,0.9932414629426135,0.9909736417929136,0.9914063763054936,0.992069990565086,0.0008731581973400816
0.00780339241027832,0.00035580994451013,0.10144515037536621,0.0012629654420526282,euclidean,10,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",0.9893006111165003,0.9914411355773273,0.9818799107575904,0.9871148187667733,0.985167837626854,0.9869823060962006,0.0033054607466826503,10,0.9910536944858256,0.9903579769477406,0.9909393749112302,0.989400758375981,0.989562518187991,0.9902628645817536,0.0006820317744085882
0.007747936248779297,0.00022913359663716918,0.11179313659667969,0.0020676146931279285,euclidean,13,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.9893458790053998,0.9898017913150321,0.9819704465353898,0.9854754745044783,0.9830158229748392,0.9859241963458457,0.003195081825732565,13,0.988592248603622,0.9880329562036444,0.9889903293888405,0.9880102577185654,0.987786561903838,0.988282470763702,0.00044256280869575145
0.00773463249206543,0.00025422225957112373,0.12503399848937988,0.0026421072357891706,euclidean,16,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.987024282988974,0.9892100753387009,0.9790571345426325,0.9837455944643838,0.980222782681799,0.9838548631582223,0.0038717649983236865,15,0.9861645240254187,0.9872924023466544,0.9877250915107433,0.9853662421930941,0.9866597148122999,0.9866415949776419,0.0008308988766054169
0.007825517654418945,0.00029015404333389527,0.1325536251068115,0.002349826129259876,euclidean,19,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.9848384906392473,0.9892100753387009,0.9780095062566689,0.9820609823131891,0.9790780940371104,0.9826422648528594,0.004061484474144395,17,0.9846372244623944,0.9839638316418868,0.985787208347142,0.9842379901043566,0.9855441846929867,0.9848340878497532,0.0007161158833585362
0.007787322998046875,0.00019770755406715607,0.13645405769348146,0.0028461382362130107,euclidean,22,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.9836550586865845,0.9886636272512692,0.9774177902803375,0.9820609823131891,0.9778876178466344,0.9819402389514819,0.004124020797378955,19,0.9830302933178436,0.9828015318255312,0.9842033494551716,0.9834747377622879,0.9846339767840397,0.9836287778289747,0.0006938019163012358
