mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__C,param_SVM__class_weight,param_SVM__max_iter,param_SVM__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.07256021499633789,0.0026296867307630226,0.0023534297943115234,0.0002653347073704305,0.6,balanced,42,0.001,"{'SVM__C': 0.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 42, 'SVM__tol': 0.001}",0.6807413485080405,0.6739230320452945,0.6800329793569176,0.6744263375381258,0.6651060333059508,0.6748465976223326,0.005613239731703022,16,0.6716826629139154,0.678398318971062,0.6771666755031868,0.6799712956652766,0.6781283174411021,0.6770694540989085,0.002840236932875684
0.03636856079101562,0.0006529996039669328,0.0027101993560791015,0.0005276025195078977,0.6,balanced,42,0.031,"{'SVM__C': 0.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 42, 'SVM__tol': 0.031}",0.6794571043044532,0.672505312669091,0.6796211152524235,0.676507573765239,0.6667111697425478,0.6749609862273577,0.004866285038537023,1,0.6724128387356297,0.6781092175308392,0.6780987617255989,0.6797623055340295,0.6780199741991323,0.6772806195450459,0.0025201837992740814
0.03600049018859863,0.0007237570984149894,0.002678251266479492,0.00035613056818048174,0.6,balanced,42,0.061,"{'SVM__C': 0.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 42, 'SVM__tol': 0.061}",0.6794571043044532,0.672505312669091,0.6796211152524235,0.676507573765239,0.6667111697425478,0.6749609862273577,0.004866285038537023,1,0.6724128387356297,0.6781092175308392,0.6780987617255989,0.6797623055340295,0.6780199741991323,0.6772806195450459,0.0025201837992740814
0.03579521179199219,0.00036010478890596,0.0025458335876464844,0.0002137971598504784,0.6,balanced,42,0.091,"{'SVM__C': 0.6, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 42, 'SVM__tol': 0.091}",0.6794571043044532,0.672505312669091,0.6796211152524235,0.676507573765239,0.6667111697425478,0.6749609862273577,0.004866285038537023,1,0.6724128387356297,0.6781092175308392,0.6780987617255989,0.6797623055340295,0.6780199741991323,0.6772806195450459,0.0025201837992740814
0.017411041259765624,0.0005903711285069981,0.002266407012939453,0.00013450265331685176,1.1,balanced,-1,0.001,"{'SVM__C': 1.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.001}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,21,0.5000000000000001,0.5,0.5,0.5,0.5,0.5,4.965068306494546e-17
0.019137477874755858,0.0018995670284915431,0.0021773815155029298,6.224991761865515e-05,1.1,balanced,-1,0.031,"{'SVM__C': 1.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.031}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,21,0.5000000000000001,0.5,0.5,0.5,0.5,0.5,4.965068306494546e-17
0.017666006088256837,0.0010487040778213784,0.0022010326385498045,5.944830417874607e-05,1.1,balanced,-1,0.061,"{'SVM__C': 1.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.061}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,21,0.5000000000000001,0.5,0.5,0.5,0.5,0.5,4.965068306494546e-17
0.017741918563842773,0.0011306669346492254,0.0022197723388671874,6.094971278996806e-05,1.1,balanced,-1,0.091,"{'SVM__C': 1.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.091}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,21,0.5000000000000001,0.5,0.5,0.5,0.5,0.5,4.965068306494546e-17
0.07222990989685059,0.002973122230873839,0.0023168087005615234,0.0002274703471708137,1.1,balanced,42,0.001,"{'SVM__C': 1.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 42, 'SVM__tol': 0.001}",0.6807413485080405,0.6739230320452945,0.6800329793569176,0.6744263375381258,0.6651060333059508,0.6748465976223326,0.005613239731703022,16,0.6717161032563445,0.6784317570771276,0.6771666755031868,0.6799712956652766,0.6781283174411021,0.6770828297886075,0.0028307125660463643
0.03593325614929199,0.0010187823681793782,0.0024979114532470703,0.00023794814427999047,1.1,balanced,42,0.031,"{'SVM__C': 1.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 42, 'SVM__tol': 0.031}",0.6794571043044532,0.672505312669091,0.6796211152524235,0.676507573765239,0.6667111697425478,0.6749609862273577,0.004866285038537023,1,0.6724128387356297,0.6781092175308392,0.6780987617255989,0.6797957436400951,0.6780199741991323,0.6772873071662591,0.0025267960802094736
0.036153221130371095,0.0001879132055296538,0.0027571678161621093,0.0003530269818144179,1.1,balanced,42,0.061,"{'SVM__C': 1.1, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 42, 'SVM__tol': 0.061}",0.6794571043044532,0.672505312669091,0.6796211152524235,0.676507573765239,0.6667111697425478,0.6749609862273577,0.004866285038537023,1,0.6724128387356297,0.6781092175308392,0.6780987617255989,0.6797957436400951,0.6780199741991323,0.6772873071662591,0.0025267960802094736
