mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.03693475723266602,0.0005636230257340175,0.0015476703643798827,4.726430501885321e-05,,gini,9,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 9}",0.9482782035114948,0.9450480162964402,0.9524687166553496,0.9395415009538592,0.9425671743137065,0.9455831213949847,0.0044855810988014165,168,0.9753167224912143,0.9718303514230856,0.9766736392613207,0.9723546294063767,0.9752893911468943,0.9742929467457783,0.001872440381245315
0.03893885612487793,0.0006878615347071602,0.0014461994171142579,3.094280053374167e-05,,gini,10,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 10}",0.9500080835515893,0.9485530442655287,0.9571119086882011,0.9499660490833254,0.942224893643557,0.9495786454217182,0.004734726106196834,166,0.9846958395125996,0.9843874141684461,0.9868376503479775,0.9839105566062576,0.984997736605555,0.9849658394481672,0.0010025757945565982
0.040261125564575194,0.0004030233077168831,0.0015725135803222657,0.00023457565758115806,,gini,11,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 11}",0.958932324506095,0.9522876450997511,0.9593882368157273,0.948873152908462,0.9513216029451843,0.9541628525399488,0.004234660377748481,163,0.992033345044715,0.9926609671275635,0.9936747450282692,0.9909413832886058,0.9922939502699905,0.9923208781518289,0.0008871327416688331
0.040864181518554685,0.0006452060558037511,0.0015286922454833985,0.00010762114306764975,,gini,12,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 12}",0.9589775923949947,0.9529246289649822,0.961574029165454,0.9537006499175479,0.94909002304967,0.9552582912755276,0.00446249667115805,159,0.9967406933968571,0.9958743161092962,0.9963187605537407,0.995418896189814,0.9970519287354092,0.9962809189970235,0.0005857797755641751
0.04146251678466797,0.00041823600528856836,0.0015440940856933593,0.00012668672220913376,,gini,13,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 13}",0.9576130888867334,0.9540627930287453,0.95979888123646,0.9504672292818576,0.9529759595175736,0.9549851886407127,0.0033288221442586176,160,0.9984500019518969,0.9976865627260774,0.9978689454855946,0.997971883547336,0.9980421638050894,0.9980039115031989,0.0002531449344643447
0.04171895980834961,0.0006815448197960347,0.0015938282012939453,0.00017016907914361524,,gini,14,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 14}",0.9564296569340706,0.9539722572509459,0.9598894170142593,0.9525172179648852,0.9507841622438092,0.9547216743935315,0.0031788850942766787,161,0.9991565080812685,0.9988375132998936,0.9988603986687231,0.9986780159092061,0.9988731529084618,0.9988811177735105,0.0001545860662471409
0.04187793731689453,0.0006030013472995092,0.0015686988830566407,0.0001998462929216787,,gini,15,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 15}",0.9553820286481068,0.9528340931871828,0.9633491770944481,0.9508326058136904,0.9540718581544558,0.9552949254740355,0.004299069677709911,158,0.9991338095961898,0.9989743122055023,0.9992933069868773,0.9992706085017986,0.9991576939244026,0.9991659462429542,0.00011401703088218151
0.042386198043823244,0.0003876246947111043,0.0015018463134765625,5.978469357684209e-05,,gini,16,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 16}",0.9564749248229703,0.9534258091635142,0.9643515374915123,0.9526077537426845,0.9556256322492136,0.9564978252838929,0.004173205515521587,120,0.999430105892486,0.999566904798095,0.9995555555555555,0.999566904798095,0.9994196009958934,0.9995078144080249,6.794525006493348e-05
0.043743562698364255,0.0009585154847355197,0.0015100002288818359,4.450518176506652e-05,,gini,17,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 17}",0.9576130888867334,0.9533352733857149,0.964897985578944,0.9502408898373592,0.9535284125290431,0.9559250364489498,0.005063648358188901,125,0.9997037037037036,0.9995555555555555,1.0,0.9997150529462432,0.9998520710059172,0.9997652766422839,0.00015028299760382651
0.042826604843139646,0.0006141362604965244,0.0016302108764648438,0.00021799546166092036,,gini,18,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 18}",0.9554272965370065,0.9545639732272773,0.964897985578944,0.9543829016716787,0.9505492195908336,0.9559685861809355,0.00477195543335946,124,0.9998518518518519,0.9998518518518519,1.0,0.9998518518518519,1.0,0.9999111111111111,7.257747386022827e-05
